Year,Agency,Agency Name,Facility Center Name,Service Category,Borough,Address,Postcode,cleaning_maintenance_score,operations_score,Overall Score,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,,
2010,DCA,Department of Consumer Affairs,Settlements Unit,Settlements Unit,MANHATTAN,66 John St.,10038,75,78,76,40.708933,-74.007614,1,1,1502,1079043,1000670001,Battery Park City-Lower Manhattan
2010,DCAS,Department of Citywide Administrative Services,CityStore,Retail Store,MANHATTAN,1 Centre St.,10007,100,75,91,40.713001,-74.004181,1,1,29,1001394,1001210001,Chinatown
2010,DCAS,Department of Citywide Administrative Services,CityStore,Retail Store,MANHATTAN,141 Worth St.,10013,95,80,89,40.715093,-74.001948,1,1,29,1001830,1001660027,Chinatown
2010,DCAS,Department of Citywide Administrative Services,Civil Service Application & Testing Center,Application/Testing Center,MANHATTAN,2 Lafayette St.,10007,92,89,90,40.713723,-74.003586,1,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DCAS,Department of Citywide Administrative Services,Civil Service Application &Testing Center,Application/Testing Center,BROOKLYN,210 Joralemon,11201,100,100,100,,,,,,,,
2010,DCAS,Department of Citywide Administrative Services,Civil Service Certifications Walk-In Window,Civil Service Certifications Walk-In Window,MANHATTAN,1 Centre St.,10007,76,94,85,40.713001,-74.004181,1,1,29,1001394,1001210001,Chinatown
2010,DCAS,Department of Citywide Administrative Services,Civil Service Examinations Walk-in Window/Exam Support,Civil Service Examinations Walk-in Window,MANHATTAN,1 Centre St.,10007,100,89,95,40.713001,-74.004181,1,1,29,1001394,1001210001,Chinatown
2010,DCAS,Department of Citywide Administrative Services,Office of Vendor Relations,Office of Vendor Relations,MANHATTAN,1 Centre St.,10007,94,89,92,40.713001,-74.004181,1,1,29,1001394,1001210001,Chinatown
2010,DCP,Department of City Planning,Bronx Borough Office,Borough Office,BRONX,One Fordham Plaza,10458,76,74,75,,,,,,,,
2010,DCP,Department of City Planning,Brooklyn Borough Office,Borough Office,BROOKLYN,16 Court St.,11241,84,89,86,40.693445,-73.990577,2,33,9,3002108,3002500044,Brooklyn Heights-Cobble Hill
2010,DCP,Department of City Planning,Manhattan Borough Office,Borough Office,MANHATTAN,120 Broadway,10271,75,80,77,40.708546,-74.011041,1,1,7,1001026,1000477501,Battery Park City-Lower Manhattan
2010,DCP,Department of City Planning,Map and Bookstore,Retail Store,MANHATTAN,120 Broadway,10271,76,83,79,40.708546,-74.011041,1,1,7,1001026,1000477501,Battery Park City-Lower Manhattan
2010,DCP,Department of City Planning,Queens Borough Office,Borough Office,QUEENS,120-55 Queens Blvd.,11424,91,81,86,40.713329,-73.828601,9,29,216,4052812,4022740002,Kew Gardens
2010,DCP,Department of City Planning,Staten Island Borough Office,Borough Office,STATEN ISLAND,130 Stuyvesant Pl.,10301,86,89,87,40.642891,-74.076874,1,49,3,5000085,5000080070,West New Brighton-New Brighton-St. George
2010,DCP,Department of City Planning,Zoning Information Desk,Zoning Information Desk,MANHATTAN,22 Reade St.,10007,96,83,90,40.714231,-74.004895,1,1,31,1078613,1001540023,SoHo-TriBeCa-Civic Center-Little Italy
2010,DEP,Department of Environmental Protection,Bronx Borough Office,Borough Office,BRONX,1932 Arthur Ave.,10457,76,86,81,40.845685,-73.893294,6,17,36901,2009911,2029470018,East Tremont
2010,DEP,Department of Environmental Protection,Brooklyn Borough Office,Borough Office,BROOKLYN,250 Livingston St.,11201,81,78,80,40.689033,-73.984228,2,33,37,3329443,3001650022,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2010,DEP,Department of Environmental Protection,Manhattan Borough Office,Borough Office,MANHATTAN,1250 Broadway,10001,81,90,86,40.747571,-73.988018,5,4,76,1015805,1008330011,Midtown-Midtown South
2010,DEP,Department of Environmental Protection,Queens Borough Office,Borough Office,QUEENS,96-05 Horace Harding Exp.,11368,94,100,97,40.734383,-73.864309,4,21,455,4047337,4019180114,Corona
2010,DEP,Department of Environmental Protection,Queens Central Office,Queens Central Office,QUEENS,59-17 Junction Blvd.,11373,94,100,97,40.734606,-73.864774,4,21,455,4047310,4019180001,Corona
2010,DEP,Department of Environmental Protection,Staten Island Borough Office,Borough Office,STATEN ISLAND,60 Bay St.,10301,86,86,86,40.640558,-74.07569,1,49,3,5000025,5000050051,West New Brighton-New Brighton-St. George
2010,DFTA,Department for the Aging,Senior Employment Services,Senior Employment Services,MANHATTAN,2 Lafayette St.,10007,86,100,92,40.713723,-74.003586,1,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DFTA,Department for the Aging,Senior Resource Center,Resource Center,MANHATTAN,2 Lafayette St.,10007,88,100,93,40.713723,-74.003586,1,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DHS,Department of Homeless Services,30th Street Men's Intake,30th Street Men's Intake,MANHATTAN,400-430 E 30th St.,10016,71,91,80,40.74113,-73.975021,6,4,62,1087298,1009620097,Murray Hill-Kips Bay
2010,DHS,Department of Homeless Services,Adult Family Intake Center,Adult Family Intake Center,MANHATTAN,400-430 E 30th St.,10016,67,76,71,40.74113,-73.975021,6,4,62,1087298,1009620097,Murray Hill-Kips Bay
2010,DOB,Department of Buildings,Administrative Enforcement Unit (A.E.U),Administrative Enforcement Unit (A.E.U),MANHATTAN,280 Broadway,10007,86,83,85,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Boiler Inspections,Boiler Inspections,MANHATTAN,280 Broadway,10007,76,78,77,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Bronx Borough Office,Borough Office,BRONX,1932 Arthur Ave.,10457,52,48,50,40.845685,-73.893294,6,17,36901,2009911,2029470018,East Tremont
2010,DOB,Department of Buildings,Brooklyn Borough Office,Borough Office,BROOKLYN,210 Joralemon St.,11201,89,66,78,40.692459,-73.990491,2,33,9,3002558,3002667501,Brooklyn Heights-Cobble Hill
2010,DOB,Department of Buildings,Building Enforcement Safety Team (BEST Squad),Building Enforcement Safety Team (BEST Squad),MANHATTAN,2 Lafayette Street,10007,78,83,81,40.713723,-74.003586,1,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Buildings Information System,Buildings Information System,MANHATTAN,280 Broadway,10007,76,57,67,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Buildings Special Investigations Unit (BSIU),Buildings Special Investigations Unit (BSIU),MANHATTAN,83 Maiden Ln.,10038,92,72,83,40.707443,-74.007607,1,1,1502,1001111,1000680007,Battery Park City-Lower Manhattan
2010,DOB,Department of Buildings,Central Cashier Unit,Central Cashier Unit,MANHATTAN,280 Broadway,10007,81,90,86,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Central Filing and Billing Unit,Central Filing and Billing Unit,MANHATTAN,280 Broadway,10007,81,90,86,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2015,NYPD,New York City Police Department,Tow Pounds,Tow Pounds,BROOKLYN,Sands St. & Navy St.,11205,100,95,98,,,,,,,,
2010,DOB,Department of Buildings,Certificate of Operation,Certificate of Operation,MANHATTAN,280 Broadway,10007,88,89,88,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Cranes and Derricks,Cranes and Derricks,MANHATTAN,280 Broadway,10007,81,58,73,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Licensing Unit,Licensing Unit,MANHATTAN,280 Broadway,10007,81,90,86,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Limited Alteration Application (LAA) and Central Permit Renewal,Limited Alteration Application (LAA) and Central Permit Renewal,MANHATTAN,280 Broadway,10007,81,83,82,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Local Law Enforcement Unit (Facades),Local Law Enforcement Unit (Facades),MANHATTAN,280 Broadway,10007,83,72,79,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Manhattan Borough Office,Borough Office,MANHATTAN,280 Broadway,10007,71,67,69,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Office of Technical Certification and Research (OTCR) & Materials and Equipment Acceptance,Office of Technical Certification and Research (OTCR) & Materials and Equipment Acceptance,MANHATTAN,280 Broadway,10007,94,78,86,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DPR,Department of Parks and Recreation,Flushing Meadows Corona Park Aquatic Center,Swimming Pool,QUEENS,Avery Ave. and 131 St.,11355,84,83,83,,,,,,,,
2010,DOB,Department of Buildings,Padlock Unit,Padlock Unit,MANHATTAN,280 Broadway,10007,57,53,56,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Queens Borough Office,Borough Office,QUEENS,120-55 Queens Blvd.,11424,90,67,78,40.713329,-73.828601,9,29,216,4052812,4022740002,Kew Gardens
2010,DOB,Department of Buildings,Records Access Officer/ Freedom of Information Requests,Records Access Officer/ Freedom of Information Requests,MANHATTAN,280 Broadway,10007,96,83,90,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Special Enforcement Team,Special Enforcement Team,MANHATTAN,280 Broadway,10007,57,53,56,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Special Operations,Special Operations,MANHATTAN,280 Broadway,10007,81,89,85,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Staten Island Borough Office,Borough Office,STATEN ISLAND,"10 Richmond Ter., Borough Hall",10301,81,94,87,40.642197,-74.075201,1,49,3,5000063,5000070001,West New Brighton-New Brighton-St. George
2010,DOB,Department of Buildings,Unsafe Buildings Unit,Unsafe Buildings Unit,MANHATTAN,280 Broadway,10007,94,78,86,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOB,Department of Buildings,Waterfront Division (SBS),Waterfront Division (SBS),MANHATTAN,280 Broadway,10007,91,75,85,40.714417,-74.006089,1,1,31,1079215,1001530001,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOE,Department of Education,Student Enrollment,District Office,BRONX,1 Fordham Plaza,10458,62,83,71,40.860994,-73.890073,6,15,387,,,Belmont
2010,DOE,Department of Education,Student Enrollment,District Office,BRONX,1230 Zerega Ave.,10462,76,94,85,40.833586,-73.845099,9,13,96,2027195,2038420002,Westchester-Unionport
2010,DOE,Department of Education,Student Enrollment,District Office,BROOKLYN,131 Livingston St.,11201,75,78,76,40.690743,-73.988605,2,33,37,3000420,3001540001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2010,DOE,Department of Education,Student Enrollment,District Office,BROOKLYN,1780 Ocean Ave.,11230,79,56,69,40.618915,-73.955115,14,48,538,3180747,3067390077,Midwood
2010,DOE,Department of Education,Student Enrollment,District Office,BROOKLYN,1784 Park Place,11233,92,95,93,40.671675,-73.918302,16,41,363,3039391,3014670027,Ocean Hill
2010,DOE,Department of Education,Student Enrollment,District Office,BROOKLYN,29 Fort Greene Pl.,11217,96,100,98,40.688834,-73.976905,2,35,33,3058752,3020980013,Fort Greene
2010,DOE,Department of Education,Student Enrollment,District Office,BROOKLYN,415 89th St.,11209,88,78,83,40.619931,-74.028086,10,43,160,3154215,3060650043,Bay Ridge
2010,DOE,Department of Education,Student Enrollment,District Office,MANHATTAN,333 7th Ave.,10016,91,86,88,40.747629,-73.99306,5,3,95,1015097,1008040001,Midtown-Midtown South
2010,DOE,Department of Education,Student Enrollment,District Office,MANHATTAN,388 West 125th St.,10027,100,67,84,40.811182,-73.953594,9,9,20901,1087468,1019510004,Morningside Heights
2010,DOE,Department of Education,Student Enrollment,District Office,QUEENS,28-11 Queens Plaza North,11101,86,83,85,40.75008,-73.938208,1,26,33,4005022,4004170002,Queensbridge-Ravenswood-Long Island City
2010,DOE,Department of Education,Student Enrollment,District Office,QUEENS,30-48 Linden Pl.,11354,92,86,89,40.770185,-73.832925,7,20,869,4100749,4043700050,Flushing
2010,DOE,Department of Education,Student Enrollment,District Office,QUEENS,82-01 Rockaway Blvd.,11416,100,90,95,40.684196,-73.858495,9,32,34,4187180,4090110014,Woodhaven
2010,DOE,Department of Education,Student Enrollment,District Office,QUEENS,90-27 Sutphin Boulevard,11435,96,90,93,40.70234,-73.808148,12,24,240,4206784,4096770007,Jamaica
2010,DOE,Department of Education,Student Enrollment,District Office,STATEN ISLAND,715 Ocean Terrace,10301,100,100,100,40.608517,-74.102078,2,50,177,5113169,5006830001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
2010,DOF,Department of Finance,Bronx Business Center,Business Center,BRONX,3030 3rd Ave.,10455,91,89,90,40.819857,-73.913268,1,17,71,2117395,2023630024,Melrose South-Mott Haven North
2010,DOF,Department of Finance,Brooklyn Business Center,Business Center,BROOKLYN,210 Joralemon St.,11201,78,76,77,40.692459,-73.990491,2,33,9,3002558,3002667501,Brooklyn Heights-Cobble Hill
2010,DOF,Department of Finance,Cash Bail Unit,Cash Bail Unit,MANHATTAN,66 John St.,10038,95,89,92,40.708933,-74.007614,1,1,1502,1079043,1000670001,Battery Park City-Lower Manhattan
2010,DOF,Department of Finance,City Register,City Register,MANHATTAN,66 John St.,10038,100,83,93,40.708933,-74.007614,1,1,1502,1079043,1000670001,Battery Park City-Lower Manhattan
2010,DOF,Department of Finance,Manhattan Business Center,Business Center,MANHATTAN,66 John St.,10038,88,83,86,40.708933,-74.007614,1,1,1502,1079043,1000670001,Battery Park City-Lower Manhattan
2010,DOF,Department of Finance,Queens Business Center,Business Center,QUEENS,144-06 94th Ave.,11435,95,95,95,40.698517,-73.8083,12,27,208,4439745,4099930003,Jamaica
2010,DOF,Department of Finance,Staten Island Business Center,Business Center,STATEN ISLAND,350 St. Marks Pl.,10301,100,76,88,40.640708,-74.077697,1,49,3,5000185,5000160054,West New Brighton-New Brighton-St. George
2010,DOF,Department of Finance,Treasury Client Services,Treasury Client Services,MANHATTAN,66 John St.,10038,95,89,92,40.708933,-74.007614,1,1,1502,1079043,1000670001,Battery Park City-Lower Manhattan
2010,DOHMH,Department of Health and Mental Hygiene,Bedford Chest Center (Tuberculosis),Tuberculosis Clinic,BROOKLYN,485 Throop Ave.,11221,96,100,98,40.685654,-73.941462,3,36,277,3051782,3018260001,Stuyvesant Heights
2010,DOHMH,Department of Health and Mental Hygiene,Birth/Death Certificates,PSO (Public Service Office) and Birth and Death Registration,MANHATTAN,125 Worth St.,10013,81,62,72,40.715428,-74.002673,1,1,31,1001831,1001680032,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOHMH,Department of Health and Mental Hygiene,Bronx Early Interventon Office,Early Intervention Office,BRONX,1309 Fulton Ave.,10456,75,72,74,40.832853,-73.903028,3,16,14701,2009620,2029250080,Claremont-Bathgate
2010,DOHMH,Department of Health and Mental Hygiene,Brooklyn Early Interventon Office,Early Intervention Office,BROOKLYN,16 Court St.,11241,78,78,78,40.693445,-73.990577,2,33,9,3002108,3002500044,Brooklyn Heights-Cobble Hill
2010,DOHMH,Department of Health and Mental Hygiene,Bushwick Chest Center (Tuberculosis),Tuberculosis Clinic,BROOKLYN,335 Central Ave.,11221,88,67,79,40.694674,-73.919153,4,37,417,3076115,3033240001,Bushwick South
2010,DOHMH,Department of Health and Mental Hygiene,Central Harlem Sexual Health Clinic,STD Services,MANHATTAN,2238 Fifth Ave.,10037,96,100,98,40.813645,-73.936992,10,9,212,1053900,1017340034,Central Harlem North-Polo Grounds
2010,DOHMH,Department of Health and Mental Hygiene,Chelsea Health Center (Tuberculosis),Tuberculosis Clinic,MANHATTAN,303 Ninth Ave.,10001,100,86,93,40.74932,-73.999282,4,3,97,1012830,1007240082,Hudson Yards-Chelsea-Flatiron-Union Square
2010,DOHMH,Department of Health and Mental Hygiene,Chelsea STD Services,STD Services,MANHATTAN,303 Ninth Ave.,10001,79,81,80,40.74932,-73.999282,4,3,97,1012830,1007240082,Hudson Yards-Chelsea-Flatiron-Union Square
2010,DOHMH,Department of Health and Mental Hygiene,Corona Chest Center (Tuberculosis),Tuberculosis Clinic,QUEENS,34-33 Junction Blvd.,11372,84,89,86,40.754179,-73.872231,3,21,375,4042887,4017290027,North Corona
2010,DOHMH,Department of Health and Mental Hygiene,Corona Health Center (Walk-in Immunization),Immunization Clinic,QUEENS,34-33 Junction Blvd.,11372,83,89,86,40.754179,-73.872231,3,21,375,4042887,4017290027,North Corona
2010,DOHMH,Department of Health and Mental Hygiene,Corona STD Services,STD Services,QUEENS,34-33 Junction Blvd.,11372,95,94,95,40.754179,-73.872231,3,21,375,4042887,4017290027,North Corona
2010,DOHMH,Department of Health and Mental Hygiene,Corona Sexual Health Clinic,STD HIV Testing,QUEENS,34-33 Junction Blvd.,11372,94,94,94,40.754179,-73.872231,3,21,375,4042887,4017290027,North Corona
2010,DOHMH,Department of Health and Mental Hygiene,Corrections - Birth and Death Certificates,Corrections - Birth and Death Certificates,MANHATTAN,125 Worth St.,10013,76,72,74,40.715428,-74.002673,1,1,31,1001831,1001680032,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOHMH,Department of Health and Mental Hygiene,Crown Heights Sexual Health Clinic,STD Services,BROOKLYN,1218 Prospect Pl.,11213,100,95,98,40.67353,-73.935845,8,36,345,3036147,3013650009,Crown Heights North
2010,DOHMH,Department of Health and Mental Hygiene,Death Certificates,Death Certificates,MANHATTAN,125 Worth St.,10013,81,62,72,40.715428,-74.002673,1,1,31,1001831,1001680032,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOHMH,Department of Health and Mental Hygiene,Food Safety & Community Sanitation,Food Safety & Community Sanitation,MANHATTAN,253 Broadway,10007,83,84,83,40.713265,-74.007063,1,1,21,1082757,1001347501,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOHMH,Department of Health and Mental Hygiene,Fort Green Sexual Health Clinic,STD Services,BROOKLYN,295 Flatbush Ave. Ext.,11201,81,60,72,40.691986,-73.982496,2,35,15,3058406,3020790021,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2010,DOHMH,Department of Health and Mental Hygiene,Fort Greene Chest Center (Tuberculosis),Tuberculosis Clinic,BROOKLYN,295 Flatbush Ave. Ext.,11201,84,72,79,40.691986,-73.982496,2,35,15,3058406,3020790021,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2010,DOHMH,Department of Health and Mental Hygiene,Fort Greene Health Center (Walk-in Immunization),Immunization Clinic,BROOKLYN,295 Flatbush Ave. Ext.,11201,88,94,91,40.691986,-73.982496,2,35,15,3058406,3020790021,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2010,DOHMH,Department of Health and Mental Hygiene,Jamaica Chest Center (Tuberculosis),Tuberculosis Clinic,QUEENS,90-37 Parsons Blvd.,11432,100,83,92,40.703826,-73.800483,12,24,44601,4208836,4097560006,Jamaica
2010,DOHMH,Department of Health and Mental Hygiene,Jamaica Sexual Health Clinic,STD Services,QUEENS,90-37 Parsons Blvd.,11432,86,72,79,40.703826,-73.800483,12,24,44601,4208836,4097560006,Jamaica
2010,DOHMH,Department of Health and Mental Hygiene,Manhattan Early Intervention Office,Early Intervention Office,MANHATTAN,42 Broadway,10004,67,100,82,40.70627,-74.012909,1,1,9,1000812,1000220020,Battery Park City-Lower Manhattan
2010,DOHMH,Department of Health and Mental Hygiene,Morrisania Chest Center (Tuberculosis),Tuberculosis Clinic,BRONX,1309 Fulton Ave.,10456,84,91,87,40.832853,-73.903028,3,16,14701,2009620,2029250080,Claremont-Bathgate
2010,DOHMH,Department of Health and Mental Hygiene,Morrisania Sexual Health Clinic,STD Services,BRONX,1309 Fulton Ave.,10456,75,72,74,40.832853,-73.903028,3,16,14701,2009620,2029250080,Claremont-Bathgate
2010,DOHMH,Department of Health and Mental Hygiene,Queens Early Intervention Office,Early Intervention Office,QUEENS,59-17 Junction Boulevard,11368,94,67,81,40.734606,-73.864774,4,21,455,4047310,4019180001,Corona
2010,DOHMH,Department of Health and Mental Hygiene,Richmond Chest Center (Tuberculosis),Tuberculosis Clinic,STATEN ISLAND,51 Stuyvesant Pl.,10301,86,89,87,40.644885,-74.078303,1,49,7,5000089,5000090009,West New Brighton-New Brighton-St. George
2010,DOHMH,Department of Health and Mental Hygiene,Staten Island Early Intervention Office,Early Intervention Office,STATEN ISLAND,135 Canal Street,10304,91,83,87,40.62669,-74.078048,1,49,21,5013793,5005270001,Stapleton-Rosebank
2010,DOHMH,Department of Health and Mental Hygiene,The Health Academy,The Health Academy,MANHATTAN,413 East 120th Street,10035,81,100,90,40.798371,-73.932987,11,8,192,1054888,1018080008,East Harlem North
2010,DOHMH,Department of Health and Mental Hygiene,Tremont Health Center (Walk-in Immunization),Immunization Clinic,BRONX,1826 Arthur Ave.,10457,91,78,85,40.844083,-73.894482,6,17,36901,2009891,2029450018,East Tremont
2010,DOHMH,Department of Health and Mental Hygiene,Washington Heights Chest Center (Tuberculosis),Tuberculosis Clinic,MANHATTAN,600 W. 168th St.,10032,83,100,90,40.841264,-73.940223,12,10,251,1063379,1021380024,Washington Heights South
2010,DOI,Department of Investigation,DOI Intake/Reception,DOI Intake/Reception,MANHATTAN,80 Maiden Ln.,10038,86,78,82,40.707116,-74.007329,1,1,7,1001015,1000420031,Battery Park City-Lower Manhattan
2010,DOI,Department of Investigation,Finger Print Unit - Day Care,Finger Print Unit,MANHATTAN,83 Maiden Ln.,10038,83,72,79,40.707443,-74.007607,1,1,1502,1001111,1000680007,Battery Park City-Lower Manhattan
2010,DORIS,Department of Records and Information Services,City Hall Library,City Hall Library,MANHATTAN,31 Chambers St.,10007,100,89,95,40.713402,-74.004635,1,1,31,1001670,1001530024,SoHo-TriBeCa-Civic Center-Little Italy
2010,DORIS,Department of Records and Information Services,Public room for historical vital records research and copy requests,Vital Records Service Center,MANHATTAN,31 Chambers St.,10007,100,94,98,40.713402,-74.004635,1,1,31,1001670,1001530024,SoHo-TriBeCa-Civic Center-Little Italy
2010,DOT,Department of Transportation,Bronx Permit Office,Permit Office,BRONX,1400 Williamsbridge Rd.,10461,91,91,91,40.842239,-73.844146,10,13,200,2044091,2040740001,Van Nest-Morris Park-Westchester Square
2010,DOT,Department of Transportation,Brooklyn Permit Office,Permit Office,BROOKLYN,16 Court St.,11241,89,89,89,40.693445,-73.990577,2,33,9,3002108,3002500044,Brooklyn Heights-Cobble Hill
2010,DOT,Department of Transportation,Manhattan Permit Office,Permit Office,MANHATTAN,55 Water St.,10041,100,86,93,40.703597,-74.009781,1,1,9,1083346,1000327501,Battery Park City-Lower Manhattan
2010,DOT,Department of Transportation,Office of Construction Mitigation and Coordination (OCMC),Office of Construction Mitigation and Coordination (OCMC),MANHATTAN,55 Water St.,10041,100,86,93,40.703597,-74.009781,1,1,9,1083346,1000327501,Battery Park City-Lower Manhattan
2010,DOT,Department of Transportation,Parking Permits and Customer Service,Parking Permits and Customer Service,QUEENS,30-30 Thomson,11101,95,75,88,,,,,,,,
2010,DOT,Department of Transportation,Queens Permit Office,Permit Office,QUEENS,120-55 Queens Blvd.,11424,95,78,87,40.713329,-73.828601,9,29,216,4052812,4022740002,Kew Gardens
2010,DOT,Department of Transportation,Staten Island Ferry Passenger Service Office,Staten Island Ferry Passenger Service Office,STATEN ISLAND,One Ferry Terminal Dr.,10301,100,95,98,,,,,,,,
2010,DOT,Department of Transportation,Staten Island Permit Office,Permit Office,STATEN ISLAND,10 Richmond Ter.,10301,81,78,80,40.642197,-74.075201,1,49,3,5000063,5000070001,West New Brighton-New Brighton-St. George
2010,DOT,Department of Transportation,The Office of Permit Management (Central),Permit Office,MANHATTAN,55 Water St.,10041,100,86,93,40.703597,-74.009781,1,1,9,1083346,1000327501,Battery Park City-Lower Manhattan
2010,DPR,Department of Parks and Recreation,Al Oerter Recreation Center,Recreation Center,QUEENS,131-40 Fowler Ave.,11355,100,100,100,40.751616,-73.834155,7,20,38302,4540092,4020180001,park-cemetery-etc-Queens
2010,DPR,Department of Parks and Recreation,Alfred E. Smith Recreation Center,Recreation Center,MANHATTAN,80 Catherine St.,10038,92,66,87,40.710729,-73.996631,3,1,25,1083357,1001110160,Chinatown
2010,DPR,Department of Parks and Recreation,Arsenal Permit Office at The Arsenal,Permit Office,MANHATTAN,830 Fifth Ave.,10065,83,67,78,40.767711,-73.970516,64,6,143,1083811,1011110001,park-cemetery-etc-Manhattan
